ticker,result,open_time,close_time
KXBTC15M-26FEB011715-15,yes,2026-02-01T22:00:00Z,2026-02-01T22:15:00Z
KXBTC15M-26FEB011700-00,no,2026-02-01T21:45:00Z,2026-02-01T22:00:00Z
KXBTC15M-26FEB011645-45,no,2026-02-01T21:30:00Z,2026-02-01T21:45:00Z
KXBTC15M-26FEB011630-30,yes,2026-02-01T21:15:00Z,2026-02-01T21:30:00Z
KXBTC15M-26FEB011615-15,no,2026-02-01T21:00:00Z,2026-02-01T21:15:00Z
KXBTC15M-26FEB011600-00,no,2026-02-01T20:45:00Z,2026-02-01T21:00:00Z
KXBTC15M-26FEB011545-45,yes,2026-02-01T20:30:00Z,2026-02-01T20:45:00Z
KXBTC15M-26FEB011530-30,no,2026-02-01T20:15:00Z,2026-02-01T20:30:00Z
KXBTC15M-26FEB011515-15,yes,2026-02-01T20:00:00Z,2026-02-01T20:15:00Z
KXBTC15M-26FEB011500-00,no,2026-02-01T19:45:00Z,2026-02-01T20:00:00Z
KXBTC15M-26FEB011445-45,no,2026-02-01T19:30:00Z,2026-02-01T19:45:00Z
KXBTC15M-26FEB011430-30,no,2026-02-01T19:15:00Z,2026-02-01T19:30:00Z
KXBTC15M-26FEB011415-15,no,2026-02-01T19:00:00Z,2026-02-01T19:15:00Z
KXBTC15M-26FEB011400-00,no,2026-02-01T18:45:00Z,2026-02-01T19:00:00Z
KXBTC15M-26FEB011345-45,no,2026-02-01T18:30:00Z,2026-02-01T18:45:00Z
KXBTC15M-26FEB011330-30,no,2026-02-01T18:15:00Z,2026-02-01T18:30:00Z
KXBTC15M-26FEB011315-15,yes,2026-02-01T18:00:00Z,2026-02-01T18:15:00Z
KXBTC15M-26FEB011300-00,yes,2026-02-01T17:45:00Z,2026-02-01T18:00:00Z
KXBTC15M-26FEB011245-45,no,2026-02-01T17:30:00Z,2026-02-01T17:45:00Z
KXBTC15M-26FEB011230-30,no,2026-02-01T17:15:00Z,2026-02-01T17:30:00Z
KXBTC15M-26FEB011215-15,yes,2026-02-01T17:00:00Z,2026-02-01T17:15:00Z
KXBTC15M-26FEB011200-00,yes,2026-02-01T16:45:00Z,2026-02-01T17:00:00Z
KXBTC15M-26FEB011145-45,no,2026-02-01T16:30:00Z,2026-02-01T16:45:00Z
KXBTC15M-26FEB011130-30,yes,2026-02-01T16:15:00Z,2026-02-01T16:30:00Z
KXBTC15M-26FEB011115-15,no,2026-02-01T16:00:00Z,2026-02-01T16:15:00Z
KXBTC15M-26FEB011100-00,yes,2026-02-01T15:45:00Z,2026-02-01T16:00:00Z
KXBTC15M-26FEB011045-45,yes,2026-02-01T15:30:00Z,2026-02-01T15:45:00Z
KXBTC15M-26FEB011030-30,no,2026-02-01T15:15:00Z,2026-02-01T15:30:00Z
KXBTC15M-26FEB011015-15,no,2026-02-01T15:00:00Z,2026-02-01T15:15:00Z
KXBTC15M-26FEB011000-00,yes,2026-02-01T14:45:00Z,2026-02-01T15:00:00Z
KXBTC15M-26FEB010945-45,yes,2026-02-01T14:30:00Z,2026-02-01T14:45:00Z
KXBTC15M-26FEB010930-30,no,2026-02-01T14:15:00Z,2026-02-01T14:30:00Z
KXBTC15M-26FEB010915-15,no,2026-02-01T14:00:00Z,2026-02-01T14:15:00Z
KXBTC15M-26FEB010900-00,no,2026-02-01T13:45:00Z,2026-02-01T14:00:00Z
KXBTC15M-26FEB010845-45,no,2026-02-01T13:30:00Z,2026-02-01T13:45:00Z
KXBTC15M-26FEB010830-30,no,2026-02-01T13:15:00Z,2026-02-01T13:30:00Z
KXBTC15M-26FEB010815-15,yes,2026-02-01T13:00:00Z,2026-02-01T13:15:00Z
KXBTC15M-26FEB010800-00,no,2026-02-01T12:45:00Z,2026-02-01T13:00:00Z
KXBTC15M-26FEB010745-45,yes,2026-02-01T12:30:00Z,2026-02-01T12:45:00Z
KXBTC15M-26FEB010730-30,no,2026-02-01T12:15:00Z,2026-02-01T12:30:00Z
KXBTC15M-26FEB010715-15,no,2026-02-01T12:00:00Z,2026-02-01T12:15:00Z
KXBTC15M-26FEB010700-00,no,2026-02-01T11:45:00Z,2026-02-01T12:00:00Z
KXBTC15M-26FEB010645-45,yes,2026-02-01T11:30:00Z,2026-02-01T11:45:00Z
KXBTC15M-26FEB010630-30,no,2026-02-01T11:15:00Z,2026-02-01T11:30:00Z
KXBTC15M-26FEB010615-15,yes,2026-02-01T11:00:00Z,2026-02-01T11:15:00Z
KXBTC15M-26FEB010600-00,no,2026-02-01T10:45:00Z,2026-02-01T11:00:00Z
KXBTC15M-26FEB010545-45,no,2026-02-01T10:30:00Z,2026-02-01T10:45:00Z
KXBTC15M-26FEB010530-30,no,2026-02-01T10:15:00Z,2026-02-01T10:30:00Z
KXBTC15M-26FEB010515-15,yes,2026-02-01T10:00:00Z,2026-02-01T10:15:00Z
KXBTC15M-26FEB010500-00,yes,2026-02-01T09:45:00Z,2026-02-01T10:00:00Z
KXBTC15M-26FEB010445-45,yes,2026-02-01T09:30:00Z,2026-02-01T09:45:00Z
KXBTC15M-26FEB010430-30,no,2026-02-01T09:15:00Z,2026-02-01T09:30:00Z
KXBTC15M-26FEB010415-15,yes,2026-02-01T09:00:00Z,2026-02-01T09:15:00Z
KXBTC15M-26FEB010400-00,no,2026-02-01T08:45:00Z,2026-02-01T09:00:00Z
KXBTC15M-26FEB010345-45,yes,2026-02-01T08:30:00Z,2026-02-01T08:45:00Z
KXBTC15M-26FEB010330-30,no,2026-02-01T08:15:00Z,2026-02-01T08:30:00Z
KXBTC15M-26FEB010315-15,yes,2026-02-01T08:00:00Z,2026-02-01T08:15:00Z
KXBTC15M-26FEB010300-00,no,2026-02-01T07:45:00Z,2026-02-01T08:00:00Z
KXBTC15M-26FEB010245-45,yes,2026-02-01T07:30:00Z,2026-02-01T07:45:00Z
KXBTC15M-26FEB010230-30,yes,2026-02-01T07:15:00Z,2026-02-01T07:30:00Z
KXBTC15M-26FEB010215-15,no,2026-02-01T07:00:00Z,2026-02-01T07:15:00Z
KXBTC15M-26FEB010200-00,no,2026-02-01T06:45:00Z,2026-02-01T07:00:00Z
KXBTC15M-26FEB010145-45,no,2026-02-01T06:30:00Z,2026-02-01T06:45:00Z
KXBTC15M-26FEB010130-30,yes,2026-02-01T06:15:00Z,2026-02-01T06:30:00Z
KXBTC15M-26FEB010115-15,yes,2026-02-01T06:00:00Z,2026-02-01T06:15:00Z
KXBTC15M-26FEB010100-00,no,2026-02-01T05:45:00Z,2026-02-01T06:00:00Z
KXBTC15M-26FEB010045-45,no,2026-02-01T05:30:00Z,2026-02-01T05:45:00Z
KXBTC15M-26FEB010030-30,yes,2026-02-01T05:15:00Z,2026-02-01T05:30:00Z
KXBTC15M-26FEB010015-15,no,2026-02-01T05:00:00Z,2026-02-01T05:15:00Z
KXBTC15M-26FEB010000-00,yes,2026-02-01T04:45:00Z,2026-02-01T05:00:00Z
KXBTC15M-26JAN312345-45,yes,2026-02-01T04:30:00Z,2026-02-01T04:45:00Z
KXBTC15M-26JAN312330-30,no,2026-02-01T04:15:00Z,2026-02-01T04:30:00Z
KXBTC15M-26JAN312315-15,yes,2026-02-01T04:00:00Z,2026-02-01T04:15:00Z
KXBTC15M-26JAN312300-00,yes,2026-02-01T03:45:00Z,2026-02-01T04:00:00Z
KXBTC15M-26JAN312245-45,no,2026-02-01T03:30:00Z,2026-02-01T03:45:00Z
KXBTC15M-26JAN312230-30,no,2026-02-01T03:15:00Z,2026-02-01T03:30:00Z
KXBTC15M-26JAN312215-15,no,2026-02-01T03:00:00Z,2026-02-01T03:15:00Z
KXBTC15M-26JAN312200-00,yes,2026-02-01T02:45:00Z,2026-02-01T03:00:00Z
KXBTC15M-26JAN312145-45,yes,2026-02-01T02:30:00Z,2026-02-01T02:45:00Z
KXBTC15M-26JAN312130-30,no,2026-02-01T02:15:00Z,2026-02-01T02:30:00Z
KXBTC15M-26JAN312115-15,yes,2026-02-01T02:00:00Z,2026-02-01T02:15:00Z
KXBTC15M-26JAN312100-00,yes,2026-02-01T01:45:00Z,2026-02-01T02:00:00Z
KXBTC15M-26JAN312045-45,no,2026-02-01T01:30:00Z,2026-02-01T01:45:00Z
KXBTC15M-26JAN312030-30,yes,2026-02-01T01:15:00Z,2026-02-01T01:30:00Z
KXBTC15M-26JAN312015-15,no,2026-02-01T01:00:00Z,2026-02-01T01:15:00Z
KXBTC15M-26JAN312000-00,yes,2026-02-01T00:45:00Z,2026-02-01T01:00:00Z
KXBTC15M-26JAN311945-45,no,2026-02-01T00:30:00Z,2026-02-01T00:45:00Z
KXBTC15M-26JAN311930-30,no,2026-02-01T00:15:00Z,2026-02-01T00:30:00Z
KXBTC15M-26JAN311915-15,yes,2026-02-01T00:00:00Z,2026-02-01T00:15:00Z
KXBTC15M-26JAN311900-00,no,2026-01-31T23:45:00Z,2026-02-01T00:00:00Z
KXBTC15M-26JAN311845-45,no,2026-01-31T23:30:00Z,2026-01-31T23:45:00Z
KXBTC15M-26JAN311830-30,yes,2026-01-31T23:15:00Z,2026-01-31T23:30:00Z
KXBTC15M-26JAN311815-15,yes,2026-01-31T23:00:00Z,2026-01-31T23:15:00Z
KXBTC15M-26JAN311800-00,yes,2026-01-31T22:45:00Z,2026-01-31T23:00:00Z
KXBTC15M-26JAN311745-45,no,2026-01-31T22:30:00Z,2026-01-31T22:45:00Z
KXBTC15M-26JAN311730-30,yes,2026-01-31T22:15:00Z,2026-01-31T22:30:00Z
KXBTC15M-26JAN311715-15,no,2026-01-31T22:00:00Z,2026-01-31T22:15:00Z
KXBTC15M-26JAN311700-00,yes,2026-01-31T21:45:00Z,2026-01-31T22:00:00Z
KXBTC15M-26JAN311645-45,yes,2026-01-31T21:30:00Z,2026-01-31T21:45:00Z
KXBTC15M-26JAN311630-30,yes,2026-01-31T21:15:00Z,2026-01-31T21:30:00Z
KXBTC15M-26JAN311615-15,no,2026-01-31T21:00:00Z,2026-01-31T21:15:00Z
KXBTC15M-26JAN311600-00,yes,2026-01-31T20:45:00Z,2026-01-31T21:00:00Z
KXBTC15M-26JAN311545-45,yes,2026-01-31T20:30:00Z,2026-01-31T20:45:00Z
KXBTC15M-26JAN311530-30,no,2026-01-31T20:15:00Z,2026-01-31T20:30:00Z
KXBTC15M-26JAN311515-15,no,2026-01-31T20:00:00Z,2026-01-31T20:15:00Z
KXBTC15M-26JAN311500-00,yes,2026-01-31T19:45:00Z,2026-01-31T20:00:00Z
KXBTC15M-26JAN311445-45,no,2026-01-31T19:30:00Z,2026-01-31T19:45:00Z
KXBTC15M-26JAN311430-30,no,2026-01-31T19:15:00Z,2026-01-31T19:30:00Z
KXBTC15M-26JAN311415-15,yes,2026-01-31T19:00:00Z,2026-01-31T19:15:00Z
KXBTC15M-26JAN311400-00,yes,2026-01-31T18:45:00Z,2026-01-31T19:00:00Z
KXBTC15M-26JAN311345-45,no,2026-01-31T18:30:00Z,2026-01-31T18:45:00Z
KXBTC15M-26JAN311330-30,no,2026-01-31T18:15:00Z,2026-01-31T18:30:00Z
KXBTC15M-26JAN311315-15,no,2026-01-31T18:00:00Z,2026-01-31T18:15:00Z
KXBTC15M-26JAN311300-00,yes,2026-01-31T17:45:00Z,2026-01-31T18:00:00Z
KXBTC15M-26JAN311245-45,no,2026-01-31T17:30:00Z,2026-01-31T17:45:00Z
KXBTC15M-26JAN311230-30,no,2026-01-31T17:15:00Z,2026-01-31T17:30:00Z
KXBTC15M-26JAN311215-15,no,2026-01-31T17:00:00Z,2026-01-31T17:15:00Z
KXBTC15M-26JAN311200-00,no,2026-01-31T16:45:00Z,2026-01-31T17:00:00Z
KXBTC15M-26JAN311145-45,no,2026-01-31T16:30:00Z,2026-01-31T16:45:00Z
KXBTC15M-26JAN311130-30,yes,2026-01-31T16:15:00Z,2026-01-31T16:30:00Z
KXBTC15M-26JAN311115-15,no,2026-01-31T16:00:00Z,2026-01-31T16:15:00Z
KXBTC15M-26JAN311100-00,yes,2026-01-31T15:45:00Z,2026-01-31T16:00:00Z
KXBTC15M-26JAN311045-45,no,2026-01-31T15:30:00Z,2026-01-31T15:45:00Z
KXBTC15M-26JAN311030-30,yes,2026-01-31T15:15:00Z,2026-01-31T15:30:00Z
KXBTC15M-26JAN311015-15,no,2026-01-31T15:00:00Z,2026-01-31T15:15:00Z
KXBTC15M-26JAN311000-00,yes,2026-01-31T14:45:00Z,2026-01-31T15:00:00Z
KXBTC15M-26JAN310945-45,no,2026-01-31T14:30:00Z,2026-01-31T14:45:00Z
KXBTC15M-26JAN310930-30,no,2026-01-31T14:15:00Z,2026-01-31T14:30:00Z
KXBTC15M-26JAN310915-15,no,2026-01-31T14:00:00Z,2026-01-31T14:15:00Z
KXBTC15M-26JAN310900-00,yes,2026-01-31T13:45:00Z,2026-01-31T14:00:00Z
KXBTC15M-26JAN310845-45,no,2026-01-31T13:30:00Z,2026-01-31T13:45:00Z
KXBTC15M-26JAN310830-30,no,2026-01-31T13:15:00Z,2026-01-31T13:30:00Z
KXBTC15M-26JAN310815-15,yes,2026-01-31T13:00:00Z,2026-01-31T13:15:00Z
KXBTC15M-26JAN310800-00,no,2026-01-31T12:45:00Z,2026-01-31T13:00:00Z
KXBTC15M-26JAN310745-45,no,2026-01-31T12:30:00Z,2026-01-31T12:45:00Z
KXBTC15M-26JAN310730-30,yes,2026-01-31T12:15:00Z,2026-01-31T12:30:00Z
KXBTC15M-26JAN310715-15,no,2026-01-31T12:00:00Z,2026-01-31T12:15:00Z
KXBTC15M-26JAN310700-00,yes,2026-01-31T11:45:00Z,2026-01-31T12:00:00Z
KXBTC15M-26JAN310645-45,no,2026-01-31T11:30:00Z,2026-01-31T11:45:00Z
KXBTC15M-26JAN310630-30,yes,2026-01-31T11:15:00Z,2026-01-31T11:30:00Z
KXBTC15M-26JAN310615-15,no,2026-01-31T11:00:00Z,2026-01-31T11:15:00Z
KXBTC15M-26JAN310600-00,no,2026-01-31T10:45:00Z,2026-01-31T11:00:00Z
KXBTC15M-26JAN310545-45,yes,2026-01-31T10:30:00Z,2026-01-31T10:45:00Z
KXBTC15M-26JAN310530-30,yes,2026-01-31T10:15:00Z,2026-01-31T10:30:00Z
KXBTC15M-26JAN310515-15,no,2026-01-31T10:00:00Z,2026-01-31T10:15:00Z
KXBTC15M-26JAN310500-00,no,2026-01-31T09:45:00Z,2026-01-31T10:00:00Z
KXBTC15M-26JAN310445-45,yes,2026-01-31T09:30:00Z,2026-01-31T09:45:00Z
KXBTC15M-26JAN310430-30,no,2026-01-31T09:15:00Z,2026-01-31T09:30:00Z
KXBTC15M-26JAN310415-15,yes,2026-01-31T09:00:00Z,2026-01-31T09:15:00Z
KXBTC15M-26JAN310400-00,yes,2026-01-31T08:45:00Z,2026-01-31T09:00:00Z
KXBTC15M-26JAN310345-45,no,2026-01-31T08:30:00Z,2026-01-31T08:45:00Z
KXBTC15M-26JAN310330-30,no,2026-01-31T08:15:00Z,2026-01-31T08:30:00Z
KXBTC15M-26JAN310315-15,no,2026-01-31T08:00:00Z,2026-01-31T08:15:00Z
KXBTC15M-26JAN310300-00,yes,2026-01-31T07:45:00Z,2026-01-31T08:00:00Z
KXBTC15M-26JAN310245-45,no,2026-01-31T07:30:00Z,2026-01-31T07:45:00Z
KXBTC15M-26JAN310230-30,no,2026-01-31T07:15:00Z,2026-01-31T07:30:00Z
KXBTC15M-26JAN310215-15,no,2026-01-31T07:00:00Z,2026-01-31T07:15:00Z
KXBTC15M-26JAN310200-00,yes,2026-01-31T06:45:00Z,2026-01-31T07:00:00Z
KXBTC15M-26JAN310145-45,yes,2026-01-31T06:30:00Z,2026-01-31T06:45:00Z
KXBTC15M-26JAN310130-30,no,2026-01-31T06:15:00Z,2026-01-31T06:30:00Z
KXBTC15M-26JAN310115-15,no,2026-01-31T06:00:00Z,2026-01-31T06:15:00Z
KXBTC15M-26JAN310100-00,no,2026-01-31T05:45:00Z,2026-01-31T06:00:00Z
KXBTC15M-26JAN310045-45,yes,2026-01-31T05:30:00Z,2026-01-31T05:45:00Z
KXBTC15M-26JAN310030-30,no,2026-01-31T05:15:00Z,2026-01-31T05:30:00Z
KXBTC15M-26JAN310015-15,yes,2026-01-31T05:00:00Z,2026-01-31T05:15:00Z
KXBTC15M-26JAN310000-00,no,2026-01-31T04:45:00Z,2026-01-31T05:00:00Z
KXBTC15M-26JAN302345-45,no,2026-01-31T04:30:00Z,2026-01-31T04:45:00Z
KXBTC15M-26JAN302330-30,yes,2026-01-31T04:15:00Z,2026-01-31T04:30:00Z
KXBTC15M-26JAN302315-15,yes,2026-01-31T04:00:00Z,2026-01-31T04:15:00Z
KXBTC15M-26JAN302300-00,no,2026-01-31T03:45:00Z,2026-01-31T04:00:00Z
KXBTC15M-26JAN302245-45,no,2026-01-31T03:30:00Z,2026-01-31T03:45:00Z
KXBTC15M-26JAN302230-30,no,2026-01-31T03:15:00Z,2026-01-31T03:30:00Z
KXBTC15M-26JAN302215-15,yes,2026-01-31T03:00:00Z,2026-01-31T03:15:00Z
KXBTC15M-26JAN302200-00,no,2026-01-31T02:45:00Z,2026-01-31T03:00:00Z
KXBTC15M-26JAN302145-45,yes,2026-01-31T02:30:00Z,2026-01-31T02:45:00Z
KXBTC15M-26JAN302130-30,no,2026-01-31T02:15:00Z,2026-01-31T02:30:00Z
KXBTC15M-26JAN302115-15,yes,2026-01-31T02:00:00Z,2026-01-31T02:15:00Z
KXBTC15M-26JAN302100-00,no,2026-01-31T01:45:00Z,2026-01-31T02:00:00Z
KXBTC15M-26JAN302045-45,no,2026-01-31T01:30:00Z,2026-01-31T01:45:00Z
KXBTC15M-26JAN302030-30,no,2026-01-31T01:15:00Z,2026-01-31T01:30:00Z
KXBTC15M-26JAN302015-15,yes,2026-01-31T01:00:00Z,2026-01-31T01:15:00Z
KXBTC15M-26JAN302000-00,no,2026-01-31T00:45:00Z,2026-01-31T01:00:00Z
KXBTC15M-26JAN301945-45,yes,2026-01-31T00:30:00Z,2026-01-31T00:45:00Z
KXBTC15M-26JAN301930-30,yes,2026-01-31T00:15:00Z,2026-01-31T00:30:00Z
KXBTC15M-26JAN301915-15,no,2026-01-31T00:00:00Z,2026-01-31T00:15:00Z
KXBTC15M-26JAN301900-00,yes,2026-01-30T23:45:00Z,2026-01-31T00:00:00Z
KXBTC15M-26JAN301845-45,yes,2026-01-30T23:30:00Z,2026-01-30T23:45:00Z
KXBTC15M-26JAN301830-30,yes,2026-01-30T23:15:00Z,2026-01-30T23:30:00Z
KXBTC15M-26JAN301815-15,no,2026-01-30T23:00:00Z,2026-01-30T23:15:00Z
KXBTC15M-26JAN301800-00,yes,2026-01-30T22:45:00Z,2026-01-30T23:00:00Z
KXBTC15M-26JAN301745-45,yes,2026-01-30T22:30:00Z,2026-01-30T22:45:00Z
KXBTC15M-26JAN301730-30,no,2026-01-30T22:15:00Z,2026-01-30T22:30:00Z
KXBTC15M-26JAN301715-15,no,2026-01-30T22:00:00Z,2026-01-30T22:15:00Z
KXBTC15M-26JAN301700-00,yes,2026-01-30T21:45:00Z,2026-01-30T22:00:00Z
KXBTC15M-26JAN301645-45,no,2026-01-30T21:30:00Z,2026-01-30T21:45:00Z
KXBTC15M-26JAN301630-30,yes,2026-01-30T21:15:00Z,2026-01-30T21:30:00Z
KXBTC15M-26JAN301615-15,yes,2026-01-30T21:00:00Z,2026-01-30T21:15:00Z
KXBTC15M-26JAN301600-00,no,2026-01-30T20:45:00Z,2026-01-30T21:00:00Z
KXBTC15M-26JAN301545-45,yes,2026-01-30T20:30:00Z,2026-01-30T20:45:00Z
KXBTC15M-26JAN301530-30,yes,2026-01-30T20:15:00Z,2026-01-30T20:30:00Z
KXBTC15M-26JAN301515-15,no,2026-01-30T20:00:00Z,2026-01-30T20:15:00Z
KXBTC15M-26JAN301500-00,yes,2026-01-30T19:45:00Z,2026-01-30T20:00:00Z
KXBTC15M-26JAN301445-45,no,2026-01-30T19:30:00Z,2026-01-30T19:45:00Z
KXBTC15M-26JAN301430-30,yes,2026-01-30T19:15:00Z,2026-01-30T19:30:00Z
KXBTC15M-26JAN301415-15,yes,2026-01-30T19:00:00Z,2026-01-30T19:15:00Z
KXBTC15M-26JAN301400-00,yes,2026-01-30T18:45:00Z,2026-01-30T19:00:00Z
KXBTC15M-26JAN301345-45,yes,2026-01-30T18:30:00Z,2026-01-30T18:45:00Z
KXBTC15M-26JAN301330-30,no,2026-01-30T18:15:00Z,2026-01-30T18:30:00Z
KXBTC15M-26JAN301315-15,no,2026-01-30T18:00:00Z,2026-01-30T18:15:00Z
KXBTC15M-26JAN301300-00,no,2026-01-30T17:45:00Z,2026-01-30T18:00:00Z
KXBTC15M-26JAN301245-45,no,2026-01-30T17:30:00Z,2026-01-30T17:45:00Z
KXBTC15M-26JAN301230-30,yes,2026-01-30T17:15:00Z,2026-01-30T17:30:00Z
KXBTC15M-26JAN301215-15,no,2026-01-30T17:00:00Z,2026-01-30T17:15:00Z
KXBTC15M-26JAN301200-00,no,2026-01-30T16:45:00Z,2026-01-30T17:00:00Z
KXBTC15M-26JAN301145-45,yes,2026-01-30T16:30:00Z,2026-01-30T16:45:00Z
KXBTC15M-26JAN301130-30,yes,2026-01-30T16:15:00Z,2026-01-30T16:30:00Z
KXBTC15M-26JAN301115-15,yes,2026-01-30T16:00:00Z,2026-01-30T16:15:00Z
KXBTC15M-26JAN301100-00,no,2026-01-30T15:45:00Z,2026-01-30T16:00:00Z
KXBTC15M-26JAN301045-45,yes,2026-01-30T15:30:00Z,2026-01-30T15:45:00Z
KXBTC15M-26JAN301030-30,no,2026-01-30T15:15:00Z,2026-01-30T15:30:00Z
KXBTC15M-26JAN301015-15,yes,2026-01-30T15:00:00Z,2026-01-30T15:15:00Z
KXBTC15M-26JAN301000-00,no,2026-01-30T14:45:00Z,2026-01-30T15:00:00Z
KXBTC15M-26JAN300945-45,yes,2026-01-30T14:30:00Z,2026-01-30T14:45:00Z
KXBTC15M-26JAN300930-30,no,2026-01-30T14:15:00Z,2026-01-30T14:30:00Z
KXBTC15M-26JAN300915-15,yes,2026-01-30T14:00:00Z,2026-01-30T14:15:00Z
KXBTC15M-26JAN300900-00,no,2026-01-30T13:45:00Z,2026-01-30T14:00:00Z
KXBTC15M-26JAN300845-45,yes,2026-01-30T13:30:00Z,2026-01-30T13:45:00Z
KXBTC15M-26JAN300830-30,no,2026-01-30T13:15:00Z,2026-01-30T13:30:00Z
KXBTC15M-26JAN300815-15,no,2026-01-30T13:00:00Z,2026-01-30T13:15:00Z
KXBTC15M-26JAN300800-00,no,2026-01-30T12:45:00Z,2026-01-30T13:00:00Z
KXBTC15M-26JAN300745-45,yes,2026-01-30T12:30:00Z,2026-01-30T12:45:00Z
KXBTC15M-26JAN300730-30,no,2026-01-30T12:15:00Z,2026-01-30T12:30:00Z
KXBTC15M-26JAN300715-15,no,2026-01-30T12:00:00Z,2026-01-30T12:15:00Z
KXBTC15M-26JAN300700-00,yes,2026-01-30T11:45:00Z,2026-01-30T12:00:00Z
KXBTC15M-26JAN300645-45,yes,2026-01-30T11:30:00Z,2026-01-30T11:45:00Z
KXBTC15M-26JAN300630-30,no,2026-01-30T11:15:00Z,2026-01-30T11:30:00Z
KXBTC15M-26JAN300615-15,yes,2026-01-30T11:00:00Z,2026-01-30T11:15:00Z
KXBTC15M-26JAN300600-00,yes,2026-01-30T10:45:00Z,2026-01-30T11:00:00Z
KXBTC15M-26JAN300545-45,yes,2026-01-30T10:30:00Z,2026-01-30T10:45:00Z
KXBTC15M-26JAN300530-30,yes,2026-01-30T10:15:00Z,2026-01-30T10:30:00Z
KXBTC15M-26JAN300515-15,no,2026-01-30T10:00:00Z,2026-01-30T10:15:00Z
KXBTC15M-26JAN300500-00,no,2026-01-30T09:45:00Z,2026-01-30T10:00:00Z
KXBTC15M-26JAN300445-45,yes,2026-01-30T09:30:00Z,2026-01-30T09:45:00Z
KXBTC15M-26JAN300430-30,no,2026-01-30T09:15:00Z,2026-01-30T09:30:00Z
KXBTC15M-26JAN300415-15,no,2026-01-30T09:00:00Z,2026-01-30T09:15:00Z
KXBTC15M-26JAN300400-00,yes,2026-01-30T08:45:00Z,2026-01-30T09:00:00Z
KXBTC15M-26JAN300345-45,no,2026-01-30T08:30:00Z,2026-01-30T08:45:00Z
KXBTC15M-26JAN300330-30,no,2026-01-30T08:15:00Z,2026-01-30T08:30:00Z
KXBTC15M-26JAN300315-15,yes,2026-01-30T08:00:00Z,2026-01-30T08:15:00Z
KXBTC15M-26JAN300300-00,yes,2026-01-30T07:45:00Z,2026-01-30T08:00:00Z
KXBTC15M-26JAN300245-45,no,2026-01-30T07:30:00Z,2026-01-30T07:45:00Z
KXBTC15M-26JAN300230-30,no,2026-01-30T07:15:00Z,2026-01-30T07:30:00Z
KXBTC15M-26JAN300215-15,yes,2026-01-30T07:00:00Z,2026-01-30T07:15:00Z
KXBTC15M-26JAN300200-00,yes,2026-01-30T06:45:00Z,2026-01-30T07:00:00Z
KXBTC15M-26JAN300145-45,no,2026-01-30T06:30:00Z,2026-01-30T06:45:00Z
KXBTC15M-26JAN300130-30,no,2026-01-30T06:15:00Z,2026-01-30T06:30:00Z
KXBTC15M-26JAN300115-15,no,2026-01-30T06:00:00Z,2026-01-30T06:15:00Z
KXBTC15M-26JAN300100-00,no,2026-01-30T05:45:00Z,2026-01-30T06:00:00Z
KXBTC15M-26JAN300045-45,no,2026-01-30T05:30:00Z,2026-01-30T05:45:00Z
KXBTC15M-26JAN300030-30,yes,2026-01-30T05:15:00Z,2026-01-30T05:30:00Z
KXBTC15M-26JAN300015-15,no,2026-01-30T05:00:00Z,2026-01-30T05:15:00Z
KXBTC15M-26JAN300000-00,yes,2026-01-30T04:45:00Z,2026-01-30T05:00:00Z
KXBTC15M-26JAN292345-45,no,2026-01-30T04:30:00Z,2026-01-30T04:45:00Z
KXBTC15M-26JAN292330-30,yes,2026-01-30T04:15:00Z,2026-01-30T04:30:00Z
KXBTC15M-26JAN292315-15,yes,2026-01-30T04:00:00Z,2026-01-30T04:15:00Z
KXBTC15M-26JAN292300-00,yes,2026-01-30T03:45:00Z,2026-01-30T04:00:00Z
KXBTC15M-26JAN292245-45,yes,2026-01-30T03:30:00Z,2026-01-30T03:45:00Z
KXBTC15M-26JAN292230-30,no,2026-01-30T03:15:00Z,2026-01-30T03:30:00Z
KXBTC15M-26JAN292215-15,yes,2026-01-30T03:00:00Z,2026-01-30T03:15:00Z
KXBTC15M-26JAN292200-00,yes,2026-01-30T02:45:00Z,2026-01-30T03:00:00Z
KXBTC15M-26JAN292145-45,yes,2026-01-30T02:30:00Z,2026-01-30T02:45:00Z
KXBTC15M-26JAN292130-30,no,2026-01-30T02:15:00Z,2026-01-30T02:30:00Z
KXBTC15M-26JAN292115-15,no,2026-01-30T02:00:00Z,2026-01-30T02:15:00Z
KXBTC15M-26JAN292100-00,yes,2026-01-30T01:45:00Z,2026-01-30T02:00:00Z
KXBTC15M-26JAN292045-45,no,2026-01-30T01:30:00Z,2026-01-30T01:45:00Z
KXBTC15M-26JAN292030-30,no,2026-01-30T01:15:00Z,2026-01-30T01:30:00Z
KXBTC15M-26JAN292015-15,no,2026-01-30T01:00:00Z,2026-01-30T01:15:00Z
KXBTC15M-26JAN292000-00,no,2026-01-30T00:45:00Z,2026-01-30T01:00:00Z
KXBTC15M-26JAN291945-45,yes,2026-01-30T00:30:00Z,2026-01-30T00:45:00Z
KXBTC15M-26JAN291930-30,no,2026-01-30T00:15:00Z,2026-01-30T00:30:00Z
KXBTC15M-26JAN291915-15,no,2026-01-30T00:00:00Z,2026-01-30T00:15:00Z
KXBTC15M-26JAN291900-00,yes,2026-01-29T23:45:00Z,2026-01-30T00:00:00Z
